yyyymm,permno,actual_ret,predicted_ret,decile
199212,10078,0.059055,-0.058856635494354416,1
199303,10078,-0.145907,-0.06660585800141479,2
199304,10078,-0.1,-0.09248590969592219,1
199306,10078,-0.0125,-0.07863766096387406,2
199308,10078,-0.117647,-0.08482918863641477,2
199309,10078,-0.085714,-0.08771169740498572,1
199311,10078,0.044118,-0.028464451075053507,4
199312,10078,0.093897,-0.02725388300911509,4
199401,10078,-0.090129,-0.07796655236189769,1
199402,10078,0.023585,-0.04925782846586605,3
199403,10078,0.009217,-0.05622445820479511,3
199405,10078,-0.067039,-0.06496350038868269,2
199406,10078,-0.011976,-0.09433961581791861,1
199408,10078,0.191011,-0.010832941522320838,7
199409,10078,0.108491,-0.03180414601387672,5
199410,10078,0.114894,-0.018142392102764488,5
199411,10078,0.022901,-0.05278812578593658,2
199501,10078,-0.077465,-0.02923220940119276,4
199502,10078,-0.022901,-0.07231697242742655,2
199503,10078,0.085938,-0.05066729119186022,3
199505,10078,0.128527,-0.06665392868432327,2
199506,10078,0.077778,-0.04638366921377652,3
199507,10078,-0.007732,0.004072389380069759,7
199508,10078,0.202597,-0.04379621493402911,3
199510,10078,0.238095,0.013581587028905582,8
199511,10078,0.078526,-0.05521772640020522,2
199601,10078,0.008219,-0.14005994341872546,1
199602,10078,0.141304,-0.14216332616405436,1
199604,10078,0.24,-0.11125420879682299,1
199605,10078,0.154378,-0.2031437510209979,1
199607,10078,-0.072187,-0.16547317200143125,1
199609,10078,0.142529,-0.18152780582345038,1
199610,10078,-0.018109,-0.27813878742315407,1
199612,10078,-0.118026,-0.1939911084129161,1
199701,10078,0.23601,-0.17540351404229163,1
199702,10078,-0.027559,-0.21285195129198606,1
199703,10078,-0.064777,-0.21415625627207047,1
199704,10078,-0.002165,-0.2187995131054011,1
199706,10078,0.15407,-0.24622915269797946,1
199707,10078,0.22754,-0.16025995517518468,1
199709,10078,-0.029793,-0.20164348481115557,1
199710,10078,-0.268358,-0.2613234698817958,1
199712,10078,0.107639,-0.21800539627558915,1
199803,10078,-0.124016,-0.16286681991566893,1
199804,10078,-0.012734,-0.15652598073051036,1
199806,10078,0.084243,-0.15397484017743257,1
199807,10078,0.08777,-0.1723891615920683,1
199808,10078,-0.161376,-0.1700583463304176,1
199809,10078,0.257098,-0.15110547032499805,1
199811,10078,0.271459,-0.13437995861342172,2
199812,10078,0.156118,-0.12825408344031883,2
199903,10078,0.285164,-0.14236762579853643,2
199904,10078,-0.043478,-0.1556171701040084,2
199906,10078,0.15272,-0.15391899205744136,2
199908,10078,0.171271,-0.12600194692295386,2
199909,10078,0.169811,-0.11324887477638222,2
199911,10078,0.249852,-0.14216386245080523,2
199912,10078,0.171078,-0.14993648666140158,2
200001,10078,0.014528,-0.25260400600329447,1
200002,10078,0.21241,-0.26836177278821066,1
200003,10078,-0.01624,-0.25962340785688115,1
200005,10078,-0.166553,-0.3783149280558577,1
200006,10078,0.186786,-0.37909035236094274,1
200007,10078,0.15945,-0.32624350593615,1
200008,10078,0.203912,-0.33791020174524794,1
200010,10078,-0.050321,-0.4539623796529139,1
200011,10078,-0.31398,-0.5576178403261107,1
200101,10078,0.096413,-1.053518002306316,1
200102,10078,-0.349693,-1.2613371592283245,1
200104,10078,0.113858,-1.4176453765690193,1
200105,10078,-0.037967,-1.4758905730267482,1
200107,10078,0.03626,-1.5311851263716842,1
200108,10078,-0.297115,-1.6081581058982588,1
